WigleWifi-1.4,appRelease=v2.55 Escape Edition,model=ESP32 Marauder,release=v2.55 Escape Edition,device=ESP32 Marauder,display=SPI TFT,board=ESP32 Marauder,brand=JustCallMeKoko
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
90:17:3F:E1:4A:F8,DIGI-cu9g,[WPA_WPA2_PSK],2025-6-7 5:53:36,4,-95,45.3765030,24.2959709,325.00,2.25,WIFI
8E:91:7A:F7:0C:83,Redmi 9C,[WPA2_PSK],2025-6-7 5:53:43,11,-88,45.3776741,24.2956924,324.00,2.25,WIFI
82:31:A8:7D:CB:DC,Redmi 13C,[WPA2_PSK],2025-6-7 5:53:48,1,-90,45.3785172,24.2953682,323.60,2.25,WIFI
56:40:06:23:88:C5,Galaxy A13 53D7,[WPA2_PSK],2025-6-7 5:54:49,6,-81,45.3879929,24.3010197,330.80,2.75,WIFI
00:EB:D8:E9:6B:EC,DIGI-3A37,[WPA2_PSK],2025-6-7 5:55:33,8,-90,45.3957405,24.3010082,330.80,2.50,WIFI
00:EB:D8:E9:8E:B1,Andra 2.4,[WPA2_PSK],2025-6-7 5:55:34,9,-81,45.3958626,24.3009720,330.90,2.50,WIFI
74:31:AF:0D:A5:21,DIGI-Gw9j,[WPA_WPA2_PSK],2025-6-7 5:55:35,10,-96,45.3959885,24.3009357,330.90,2.50,WIFI
42:AE:30:40:FD:2F,,[WPA2_PSK],2025-6-7 5:55:44,5,-87,45.3970909,24.3005009,330.00,2.25,WIFI
42:AE:30:50:FD:2F,,[WPA2_PSK],2025-6-7 5:55:44,5,-88,45.3970909,24.3005009,330.00,2.25,WIFI
60:35:73:47:81:4C,NAVITEL R66 2K-e-4c,[WPA_WPA2_PSK],2025-6-7 5:55:45,6,-90,45.3972206,24.3003922,329.60,2.25,WIFI
EA:50:E1:9D:DE:F2,moto g(10)_7212,[WPA2_WPA3_PSK],2025-6-7 5:55:46,7,-86,45.3973427,24.3002720,329.00,2.25,WIFI
40:AE:30:92:D2:23,DIGI-ck3D,[WPA_WPA2_PSK],2025-6-7 5:55:46,7,-93,45.3973427,24.3002720,329.00,2.25,WIFI
00:EB:D8:19:A8:A7,DIGI-VJTY,[WPA2_PSK],2025-6-7 5:55:49,10,-85,45.3977089,24.2998314,327.60,2.25,WIFI
6E:B0:E6:DA:20:D4,Sergei's Galaxy A54 5G,[WPA2_PSK],2025-6-7 5:55:50,11,-84,45.3978310,24.2996788,327.20,2.25,WIFI
A2:25:4A:E8:5B:FA,,[WPA2_PSK],2025-6-7 5:55:50,11,-95,45.3978310,24.2996788,327.20,2.25,WIFI
80:8C:97:2E:EF:8B,DIGI-24-2EEF8B,[WPA2_PSK],2025-6-7 5:56:1,8,-85,45.3993263,24.2985439,323.80,2.50,WIFI
00:54:AF:39:44:DF,Pushica,[WPA_WPA2_PSK],2025-6-7 5:56:4,11,-82,45.3997726,24.2985153,324.10,2.50,WIFI
90:9A:4A:CA:C9:BE,TP-Link_BDA4,[WPA2_PSK],2025-6-7 5:56:4,11,-91,45.3997726,24.2985153,324.10,2.50,WIFI
5C:A8:6A:18:11:7F,,[WPA2_PSK],2025-6-7 5:56:6,13,-92,45.4000549,24.2985115,324.30,2.50,WIFI
68:67:25:C7:7A:E1,W60_686725c77ae0,[WPA_WPA2_PSK],2025-6-7 5:56:7,1,-93,45.4001999,24.2985115,324.80,2.50,WIFI
C0:E0:18:12:5D:67,SDongleA-HV22B0157534,[WPA2_PSK],2025-6-7 5:56:9,2,-90,45.4005013,24.2985115,325.40,2.50,WIFI
A2:6C:49:E7:CF:C2,B530_CFE7,[WPA2_PSK],2025-6-7 5:56:15,8,-87,45.4014511,24.2985096,326.60,2.25,WIFI
24:2F:D0:69:E6:C2,TP-Link_BDA4,[WPA2_PSK],2025-6-7 5:56:17,10,-81,45.4017982,24.2985058,326.60,2.50,WIFI
50:0F:F5:9A:94:71,Tenda_9A9470,[WPA2_PSK],2025-6-7 5:56:18,11,-87,45.4019775,24.2985039,326.80,2.50,WIFI
00:EB:D8:E9:AE:EB,DIGI-47KC,[WPA2_PSK],2025-6-7 5:56:24,3,-84,45.4030571,24.2984829,328.10,2.25,WIFI
00:EB:D8:E9:AA:53,DIGI-3P3M,[WPA2_PSK],2025-6-7 5:56:29,8,-83,45.4039612,24.2984715,329.20,2.25,WIFI
02:6B:D8:D0:65:41,,[WPA2_PSK],2025-6-7 5:56:29,8,-92,45.4039612,24.2984715,329.20,2.25,WIFI
02:6B:D8:D0:65:3E,HUAWEI-B311-65D0,[WPA2_PSK],2025-6-7 5:56:29,8,-94,45.4039612,24.2984715,329.20,2.25,WIFI
00:EB:D8:E9:92:C2,DIGI-RJMP,[WPA2_PSK],2025-6-7 5:56:31,10,-76,45.4043159,24.2984676,329.70,2.25,WIFI
70:D6:1E:FF:21:A1,DIGI-qkC3,[WPA_WPA2_PSK],2025-6-7 5:56:33,12,-80,45.4046516,24.2984638,329.80,2.25,WIFI
10:44:00:9E:A8:EB,Orange-009EA8EB,[WPA2_PSK],2025-6-7 5:56:34,13,-90,45.4048080,24.2984600,329.80,2.25,WIFI
44:C3:46:16:39:95,Orange-46163995,[WPA2_PSK],2025-6-7 5:56:34,1,-84,45.4048080,24.2984600,329.80,2.25,WIFI
F0:A7:31:B4:23:07,DIGI-pxF9,[WPA_WPA2_PSK],2025-6-7 5:56:40,5,-91,45.4057159,24.2984467,332.00,2.25,WIFI
00:EB:D8:E9:91:AB,Catalin 2.4,[WPA2_PSK],2025-6-7 5:56:45,10,-77,45.4064903,24.2984047,334.50,2.25,WIFI
C6:30:28:A8:BF:CA,WP23 Pro,[WPA2_WPA3_PSK],2025-6-7 5:57:29,11,-92,45.4135284,24.2943649,330.00,2.50,WIFI
BC:FD:0C:A7:03:B9,70mai_d06_03b9,[WPA2_PSK],2025-6-7 5:58:6,6,-94,45.4196892,24.2902279,326.70,2.25,WIFI
2C:70:4F:4E:73:9F,DIGI-66dF,[WPA2_PSK],2025-6-7 5:58:14,1,-74,45.4210968,24.2904243,327.10,2.25,WIFI
34:75:63:5A:89:2E,70mai_d06_892e,[WPA2_PSK],2025-6-7 5:58:20,6,-83,45.4221992,24.2908478,327.50,2.25,WIFI
4A:EB:62:DB:91:D5,My Skoda 9179,[WPA2_PSK],2025-6-7 5:58:20,6,-90,45.4221992,24.2908478,327.50,2.25,WIFI
48:EB:62:50:29:BF,MB Hotspot 86768,[WPA2_PSK],2025-6-7 5:58:26,12,-97,45.4233932,24.2913036,327.90,2.25,WIFI
72:4F:E8:D9:B5:86,Redmi 9C NFC,[WPA2_PSK],2025-6-7 5:58:35,7,-86,45.4252663,24.2920246,328.50,2.25,WIFI
82:13:34:A7:5F:15,Galaxy S25 Ultra CAEF,[WPA2_PSK],2025-6-7 5:58:39,11,-88,45.4261055,24.2923489,328.70,2.25,WIFI
20:57:9E:15:A9:4A,70mai_d08_a94a,[WPA2_PSK],2025-6-7 5:58:42,1,-87,45.4267273,24.2925835,330.80,2.25,WIFI
C6:39:75:0B:CF:F4,DGOI-508124-BJLEP,[OPEN],2025-6-7 5:58:47,5,-93,45.4277267,24.2929668,332.40,2.25,WIFI
DC:21:E2:8E:77:B0,DIGI-46vu,[WPA_WPA2_PSK],2025-6-7 5:58:56,1,-93,45.4295158,24.2936592,331.70,2.25,WIFI
82:5A:B0:BA:A4:90,TP-Link_A498,[WPA2_PSK],2025-6-7 5:59:16,6,-85,45.4331207,24.2951565,333.50,2.75,WIFI
82:5A:B0:BA:A4:91,,[WPA2_PSK],2025-6-7 5:59:16,6,-85,45.4331207,24.2951565,333.50,2.75,WIFI
BC:98:89:54:E9:DB,DIGI_081d80,[WPA2_PSK],2025-6-7 5:59:17,7,-86,45.4332809,24.2952728,333.90,2.75,WIFI
BC:98:89:54:BE:5B,DIGI_0808b0,[WPA2_PSK],2025-6-7 5:59:21,11,-90,45.4339600,24.2957554,334.20,2.75,WIFI
00:EB:D8:08:5C:89,DIGI-7P4Y,[WPA2_PSK],2025-6-7 5:59:30,6,-86,45.4356346,24.2969456,334.30,2.50,WIFI
BC:98:89:5F:E2:DB,DIGI_0a1f80,[WPA2_PSK],2025-6-7 5:59:35,11,-92,45.4364357,24.2975121,334.80,2.50,WIFI
40:AE:30:A1:72:9E,DIGI-t9jT,[WPA_WPA2_PSK],2025-6-7 5:59:35,11,-98,45.4364357,24.2975121,334.80,2.50,WIFI
9A:3F:2C:B1:C1:62,Redmi A3,[WPA2_WPA3_PSK],2025-6-7 5:59:36,12,-96,45.4365845,24.2976208,334.80,2.50,WIFI
A8:31:62:65:A5:A5,DAP-F0BF0ADPSFAC7E9,[WPA2_PSK],2025-6-7 6:0:45,11,-83,45.4467545,24.3040619,338.50,2.75,WIFI
C2:7D:4A:CB:48:3B,HUAWEI Mate 30 Pro,[WPA2_PSK],2025-6-7 6:0:59,11,-89,45.4486732,24.3012371,332.10,2.75,WIFI
60:63:4C:32:71:30,WiFi4EU,[OPEN],2025-6-7 6:1:5,3,-94,45.4494629,24.3000507,331.00,2.75,WIFI
D4:B7:09:E4:92:A7,DIGI_e492a7,[WPA_WPA2_PSK],2025-6-7 6:1:6,4,-76,45.4495926,24.2998562,330.80,2.75,WIFI
10:C3:AB:E8:18:50,DIGI-kd39,[WPA_WPA2_PSK],2025-6-7 6:1:11,8,-70,45.4501457,24.2989082,330.60,2.75,WIFI
10:C3:AB:AE:80:68,DIGI-5PkV,[WPA_WPA2_PSK],2025-6-7 6:1:11,8,-89,45.4501457,24.2989082,330.60,2.75,WIFI
B4:6E:08:DB:21:0C,DIGI-tqQH,[WPA_WPA2_PSK],2025-6-7 6:1:13,10,-83,45.4503326,24.2985134,330.60,2.75,WIFI
00:EB:D8:19:67:49,DIGI-39R4,[WPA2_PSK],2025-6-7 6:1:13,10,-94,45.4503326,24.2985134,330.60,2.75,WIFI
BC:98:89:B8:56:9B,DIGI_756710,[WPA2_PSK],2025-6-7 6:1:14,11,-84,45.4504242,24.2983112,331.40,2.50,WIFI
BC:98:89:12:87:37,ROBESTI,[WPA2_PSK],2025-6-7 6:1:14,11,-85,45.4504242,24.2983112,331.40,2.50,WIFI
42:52:A1:C1:E9:42,,[WPA2_PSK],2025-6-7 6:1:14,11,-85,45.4504242,24.2983112,331.40,2.50,WIFI
3C:52:A1:C1:E9:42,Deco,[WPA2_PSK],2025-6-7 6:1:14,11,-87,45.4504242,24.2983112,331.40,2.50,WIFI
AC:CC:36:52:29:01,DIGI-xA92,[WPA_WPA2_PSK],2025-6-7 6:1:15,13,-81,45.4505196,24.2981071,332.00,2.50,WIFI
8A:06:C3:CB:C6:28,TP-Link_C630,[WPA2_PSK],2025-6-7 6:1:19,2,-72,45.4508972,24.2973042,334.10,2.50,WIFI
8A:06:C3:CB:C6:29,,[WPA2_PSK],2025-6-7 6:1:19,2,-73,45.4508972,24.2973042,334.10,2.50,WIFI
F0:B4:D2:B2:76:80,WiFi4EU,[OPEN],2025-6-7 6:1:22,5,-66,45.4511757,24.2967052,335.20,2.50,WIFI
BC:98:89:B8:27:DB,DIGI_759c80,[WPA2_PSK],2025-6-7 6:1:22,5,-87,45.4511757,24.2967052,335.20,2.50,WIFI
BC:98:89:09:15:07,DIGI_4ba338,[WPA2_PSK],2025-6-7 6:1:28,11,-80,45.4517136,24.2955475,336.20,2.50,WIFI
BC:98:89:36:6A:F7,DIGI_6ed948,[WPA2_PSK],2025-6-7 6:1:28,11,-85,45.4517136,24.2955475,336.20,2.50,WIFI
10:C3:AB:AE:81:AC,DIGI-VkNS,[WPA_WPA2_PSK],2025-6-7 6:1:28,11,-86,45.4517136,24.2955475,336.20,2.50,WIFI
D4:B7:09:E4:87:D5,DIGI_e487d5,[WPA_WPA2_PSK],2025-6-7 6:1:28,11,-94,45.4517136,24.2955475,336.20,2.50,WIFI
D6:53:83:76:C1:8E,My VW 0874,[WPA2_PSK],2025-6-7 6:1:37,6,-80,45.4527283,24.2939320,335.20,2.50,WIFI
3E:26:77:F8:A7:AF,OPPO A96,[WPA2_WPA3_PSK],2025-6-7 6:1:37,6,-81,45.4527283,24.2939320,335.20,2.50,WIFI
94:25:33:19:E9:04,DIGI-5SMM,[WPA_WPA2_PSK],2025-6-7 6:1:39,8,-88,45.4529991,24.2936058,334.50,2.50,WIFI
C0:49:EF:0B:86:95,WSM00000003429549,[WPA2_PSK],2025-6-7 6:1:45,1,-86,45.4537659,24.2926483,334.30,2.50,WIFI
AC:CC:36:52:29:81,DIGI-mM3H,[WPA_WPA2_PSK],2025-6-7 6:1:47,2,-93,45.4540062,24.2923164,334.30,2.50,WIFI
02:B5:D0:FE:2B:B3,dlink_DWR-932_ACF7,[WPA2_PSK],2025-6-7 6:1:51,6,-74,45.4544792,24.2916317,334.40,2.50,WIFI
A0:3E:8C:C9:26:66,Randor-Ext,[WPA2_PSK],2025-6-7 6:1:51,6,-79,45.4544792,24.2916317,334.40,2.50,WIFI
9A:49:14:4F:D7:4F,Audi_MMI_9522,[WPA2_PSK],2025-6-7 6:1:51,6,-80,45.4544792,24.2916317,334.40,2.50,WIFI
00:9D:6B:2B:E0:D4,MB Hotspot 42518,[WPA2_PSK],2025-6-7 6:2:11,12,-94,45.4570541,24.2889080,335.20,2.50,WIFI
50:7B:91:55:47:35,70mai_M310_4735,[WPA_WPA2_PSK],2025-6-7 6:2:34,7,-94,45.4608498,24.2882957,336.80,2.50,WIFI
28:87:BA:63:98:92,unitate,[WPA_WPA2_PSK],2025-6-7 6:5:7,6,-94,45.4842148,24.2931328,342.90,3.00,WIFI
60:63:4C:32:74:F0,WiFi4EU,[OPEN],2025-6-7 6:6:17,5,-96,45.4930000,24.3026676,345.80,2.50,WIFI
90:9A:4A:09:15:66,TP-Link_1566,[WPA2_PSK],2025-6-7 6:6:23,11,-81,45.4938889,24.3032799,348.50,2.50,WIFI
00:54:AF:65:3D:54,Hotspot3D54,[WPA_WPA2_PSK],2025-6-7 6:6:25,13,-90,45.4941444,24.3034554,348.50,2.50,WIFI
60:63:4C:32:70:F0,WiFi4EU,[OPEN],2025-6-7 6:6:31,5,-93,45.4949265,24.3039932,352.00,2.50,WIFI
60:63:4C:32:71:00,WiFi4EU,[OPEN],2025-6-7 6:6:31,5,-95,45.4949265,24.3039932,352.00,2.50,WIFI
28:F8:D6:BA:14:51,ISARO,[WPA_WPA2_PSK],2025-6-7 6:6:39,13,-95,45.4961052,24.3043613,352.50,2.50,WIFI
BC:98:89:39:5C:5B,DIGI_6b61b0,[WPA2_PSK],2025-6-7 6:6:40,1,-92,45.4962692,24.3043556,353.00,2.50,WIFI
BC:98:89:0F:EC:CB,A.B.D_CN,[WPA2_PSK],2025-6-7 6:6:47,7,-93,45.4973946,24.3036880,355.20,3.25,WIFI
B4:F1:8C:68:DF:A9,HUAWEI-B311-DFA9,[WPA2_PSK],2025-6-7 6:6:47,7,-94,45.4973946,24.3036880,355.20,3.25,WIFI
BC:98:89:3F:5E:9B,DIGI_6a6810,[WPA2_PSK],2025-6-7 6:6:47,7,-94,45.4973946,24.3036880,355.20,3.25,WIFI
3A:A2:8C:77:77:C4,XY1200AC1_77C5,[OPEN],2025-6-7 6:6:48,8,-92,45.4975395,24.3035564,355.20,3.25,WIFI
F2:50:F1:3F:2F:82,Ethernet 2.4G,[WPA3_PSK],2025-6-7 6:6:51,11,-93,45.4979477,24.3031597,355.30,2.50,WIFI
BC:98:89:B7:DD:7B,DIGI_705470,[WPA2_PSK],2025-6-7 6:6:51,11,-95,45.4979477,24.3031597,355.30,2.50,WIFI
C0:49:43:3F:44:4B,DIGI-56bT,[WPA2_PSK],2025-6-7 6:7:0,6,-90,45.4991989,24.3018246,349.70,2.50,WIFI
00:EB:D8:19:60:C2,DIGI-4EV7,[WPA2_PSK],2025-6-7 6:7:10,2,-78,45.5000725,24.2997093,347.00,2.75,WIFI
3A:1D:D9:5F:49:8E,AnyCast-5f498e,[WPA2_PSK],2025-6-7 6:7:14,6,-92,45.5002136,24.2987003,347.20,2.75,WIFI
1C:61:B4:71:7D:20,AP-etaj,[WPA_WPA2_PSK],2025-6-7 6:7:28,6,-82,45.4996643,24.2950554,349.20,2.50,WIFI
9E:A2:F4:29:79:03,,[WPA_WPA2_PSK],2025-6-7 6:7:31,9,-96,45.4994965,24.2943001,350.40,2.50,WIFI
98:A9:42:21:7B:70,ZLT S25-217B70,[WPA2_PSK],2025-6-7 6:7:33,11,-89,45.4993896,24.2938042,351.30,2.50,WIFI
7C:F1:7E:12:2D:0A,Scoala Cainenii Mari_EXT,[WPA2_PSK],2025-6-7 6:7:33,11,-96,45.4993896,24.2938042,351.30,2.50,WIFI
00:EB:D8:19:63:F5,DIGI-4WDY,[WPA2_PSK],2025-6-7 6:7:38,2,-83,45.4992332,24.2926044,353.60,2.50,WIFI
9C:69:65:4D:BE:21,DIGI-g6XM,[WPA_WPA2_PSK],2025-6-7 6:7:41,5,-91,45.4992485,24.2919235,356.00,2.75,WIFI
86:B5:21:31:5B:A9,BLACKNACHO,[WPA2_PSK],2025-6-7 6:7:47,11,-94,45.4995346,24.2906284,356.40,2.50,WIFI
2C:D1:C6:F4:27:11,MB Hotspot 86625,[WPA2_PSK],2025-6-7 6:7:49,1,-95,45.4996910,24.2902565,356.30,3.25,WIFI
10:32:2C:B0:E7:97,MB Hotspot 16676,[WPA2_PSK],2025-6-7 6:7:56,6,-80,45.5004082,24.2890396,355.50,3.25,WIFI
D2:52:3F:41:2D:FF,Morey_1453,[WPA2_PSK],2025-6-7 6:8:29,11,-72,45.5049438,24.2840443,352.70,2.75,WIFI
F6:E2:C6:10:70:41,,[WPA2_PSK],2025-6-7 6:8:52,6,-86,45.5086136,24.2829571,345.50,2.75,WIFI
FA:E2:C6:24:E8:63,,[WPA2_PSK],2025-6-7 6:8:52,6,-89,45.5086136,24.2829571,345.50,2.75,WIFI
F4:E2:C6:60:70:41,Mapa Cengiz,[WPA2_PSK],2025-6-7 6:8:52,6,-90,45.5086136,24.2829571,345.50,2.75,WIFI
F4:E2:C6:24:E8:63,Mapa Cengiz,[WPA2_PSK],2025-6-7 6:8:52,6,-90,45.5086136,24.2829571,345.50,2.75,WIFI
F4:E2:C6:27:0C:F5,Mapa Cengiz,[WPA2_PSK],2025-6-7 6:8:52,6,-95,45.5086136,24.2829571,345.50,2.75,WIFI
F4:E2:C6:60:1A:F5,Mapa Cengiz,[WPA2_PSK],2025-6-7 6:8:57,11,-88,45.5092125,24.2829285,345.80,2.75,WIFI
F6:E2:C6:10:1A:F5,,[WPA2_PSK],2025-6-7 6:8:57,11,-89,45.5092125,24.2829285,345.80,2.75,WIFI
F2:9F:C2:8F:E4:7D,,[WPA2_PSK],2025-6-7 6:8:57,11,-93,45.5092125,24.2829285,345.80,2.75,WIFI
F0:9F:C2:8F:E4:7D,Mapa Cengiz,[WPA2_PSK],2025-6-7 6:8:57,11,-97,45.5092125,24.2829285,345.80,2.75,WIFI
AA:6E:84:AF:DA:C5,,[WPA2_PSK],2025-6-7 6:9:25,10,-90,45.5117683,24.2827358,348.70,2.50,WIFI
A8:6E:84:DF:DA:C5,Mapa Cengiz 1,[WPA2_PSK],2025-6-7 6:9:25,10,-93,45.5117683,24.2827358,348.70,2.50,WIFI
24:2F:D0:1D:EC:B9,Mapa Cengiz 2,[WPA2_PSK],2025-6-7 6:9:26,11,-83,45.5118828,24.2827339,348.80,2.50,WIFI
02:08:22:B4:91:FB,AndroidAP_9418,[WPA2_PSK],2025-6-7 6:9:55,13,-91,45.5165482,24.2822151,356.60,3.50,WIFI
44:27:F3:7F:7C:3C,70mai_Pro Plus+_7c3c,[WPA_WPA2_PSK],2025-6-7 6:9:57,1,-86,45.5168152,24.2819042,356.40,3.00,WIFI
5E:E9:31:2C:47:B6,,[WPA2_PSK],2025-6-7 6:10:19,8,-83,45.5183907,24.2775517,350.90,2.75,WIFI
5C:E9:31:1C:47:B6,motel,[WPA2_PSK],2025-6-7 6:10:19,8,-87,45.5183907,24.2775517,350.90,2.75,WIFI
98:DE:D0:DD:DA:EB,motel3,[WPA2_PSK],2025-6-7 6:10:21,10,-94,45.5184288,24.2770844,351.30,2.75,WIFI
32:BD:51:98:5D:39,OPPO A58,[WPA2_PSK],2025-6-7 6:10:22,11,-86,45.5184479,24.2768478,351.70,2.75,WIFI
7C:8B:CA:78:13:72,OrangeFlybox_1372,[WPA2_PSK],2025-6-7 6:11:7,1,-88,45.5242882,24.2713642,359.00,2.75,WIFI
E4:FA:C4:FD:FE:18,TP-Link_FE18,[WPA2_PSK],2025-6-7 6:12:55,10,-77,45.5429268,24.2671242,356.70,3.25,WIFI
E6:FA:C4:ED:FE:18,,[WPA2_PSK],2025-6-7 6:12:55,10,-79,45.5429268,24.2671242,356.70,3.25,WIFI
A0:CD:F3:6A:16:39,MB Hotspot 41677,[WPA2_PSK],2025-6-7 6:13:2,3,-75,45.5440292,24.2672043,356.30,5.50,WIFI
54:1F:8D:77:AE:A1,ZTE_77AEA1,[WPA2_PSK],2025-6-7 6:13:23,10,-85,45.5463104,24.2702560,369.30,2.75,WIFI
00:54:AF:13:C2:2F,HotspotC22F,[WPA_WPA2_PSK],2025-6-7 6:13:48,6,-95,45.5493546,24.2683067,362.80,2.75,WIFI
D4:72:26:8A:C4:F0,ZTE_8AC4F0,[WPA2_PSK],2025-6-7 6:13:53,11,-92,45.5492935,24.2673721,365.00,2.75,WIFI
44:27:F3:A5:B4:4F,70mai_Pro Plus+_b44f,[WPA_WPA2_PSK],2025-6-7 6:15:48,1,-78,45.5610657,24.2568169,361.50,3.00,WIFI
A0:CD:F3:3F:57:1F,01037852,[WPA_PSK],2025-6-7 6:16:50,6,-89,45.5706863,24.2514687,366.20,5.50,WIFI
D6:D7:FB:DA:36:BE,Razvan Tavică,[WPA2_PSK],2025-6-7 6:17:4,6,-83,45.5731277,24.2519512,364.00,3.25,WIFI
EA:4F:25:D2:A7:34,My SEAT 5037,[WPA2_PSK],2025-6-7 6:17:4,6,-90,45.5731277,24.2519512,364.00,3.25,WIFI
7E:04:A6:46:C5:D1,Galaxy S20 FE 5G1A72,[WPA2_PSK],2025-6-7 6:17:27,1,-78,45.5769539,24.2507877,364.80,3.25,WIFI
10:98:C3:19:1E:20,Audi_MMI_1395,[WPA2_PSK],2025-6-7 6:17:32,6,-88,45.5778389,24.2509117,364.80,3.50,WIFI
CE:DF:E5:3B:8C:D1,,[WPA2_PSK],2025-6-7 6:17:46,6,-93,45.5804253,24.2523079,363.40,3.00,WIFI
A2:C9:A0:E9:E8:6B,S8,[WPA2_PSK],2025-6-7 6:18:29,6,-87,45.5867195,24.2577991,370.90,2.50,WIFI
AE:FD:27:E0:1F:B0,AndroidAP7118,[WPA2_PSK],2025-6-7 6:18:34,11,-70,45.5875015,24.2585335,372.00,2.75,WIFI
7E:DE:09:89:56:7A,oplus_co_apjdlq,[WPA2_PSK],2025-6-7 6:19:2,11,-79,45.5921631,24.2597771,370.10,3.25,WIFI
32:C3:D9:34:F1:74,,[WPA2_PSK],2025-6-7 6:19:5,1,-96,45.5926399,24.2599926,371.30,3.25,WIFI
DE:47:32:05:80:42,,[WPA2_PSK],2025-6-7 6:20:24,9,-87,45.6053696,24.2606792,372.30,2.75,WIFI
D8:47:32:05:80:42,BAS,[OPEN],2025-6-7 6:20:24,9,-89,45.6053696,24.2606792,372.30,2.75,WIFI
30:6E:92:31:9C:1D,W00_1647577626,[WPA_WPA2_PSK],2025-6-7 6:20:26,11,-70,45.6057014,24.2604809,372.10,2.75,WIFI
26:82:6F:CC:45:30,Galaxy S22+ 5022,[WPA2_PSK],2025-6-7 6:20:29,1,-90,45.6061821,24.2602596,372.30,2.50,WIFI
B4:FB:E4:11:1F:73,PPL,[OPEN],2025-6-7 6:20:29,1,-91,45.6061821,24.2602596,372.30,2.50,WIFI
B6:FB:E4:11:1F:73,,[WPA2_PSK],2025-6-7 6:20:29,1,-92,45.6061821,24.2602596,372.30,2.50,WIFI
74:DA:38:E6:39:17,PPL,[OPEN],2025-6-7 6:20:31,2,-100,45.6065025,24.2601948,371.50,2.75,WIFI
D0:17:69:E0:BE:4D,01008477,[WPA_PSK],2025-6-7 6:20:35,6,-87,45.6071320,24.2602081,371.40,2.75,WIFI
8A:15:44:40:25:18,MAXIBUS,[OPEN],2025-6-7 6:21:36,11,-84,45.6161346,24.2643528,377.00,3.00,WIFI
FA:D1:E8:E7:A6:35,Teo,[WPA2_PSK],2025-6-7 6:22:18,11,-93,45.6224747,24.2645607,366.80,3.25,WIFI
18:D2:76:D7:3C:A4,Orange-76D73CA4,[WPA2_PSK],2025-6-7 6:22:48,13,-84,45.6270790,24.2614746,373.90,3.25,WIFI
D4:4D:A4:CF:FE:B4,IVECO_30798,[WPA_WPA2_PSK],2025-6-7 6:22:49,1,-84,45.6272354,24.2614689,373.60,3.25,WIFI
E4:26:8B:23:75:5D,HUAWEI-B311-755D,[WPA2_PSK],2025-6-7 6:22:49,1,-89,45.6272354,24.2614689,373.60,3.25,WIFI
B8:59:C8:00:1F:66,70mai_A200_1f66,[WPA2_PSK],2025-6-7 6:22:49,1,-94,45.6272354,24.2614689,373.60,3.25,WIFI
E4:26:8B:23:75:60,,[WPA2_PSK],2025-6-7 6:22:49,1,-95,45.6272354,24.2614689,373.60,3.25,WIFI
00:52:24:5B:35:42,top-iot_3542,[WPA2_PSK],2025-6-7 6:22:49,1,-96,45.6272354,24.2614689,373.60,3.25,WIFI
82:A6:E6:E6:53:20,TP-Link_5328,[WPA2_PSK],2025-6-7 6:22:55,6,-77,45.6281662,24.2617073,374.10,3.00,WIFI
82:A6:E6:E6:53:21,,[WPA2_PSK],2025-6-7 6:22:55,6,-78,45.6281662,24.2617073,374.10,3.00,WIFI
F0:09:0D:97:1B:2D,TP-Link_1B2D,[WPA2_PSK],2025-6-7 6:23:0,11,-97,45.6289825,24.2620449,375.70,2.50,WIFI
8E:DE:E6:BB:13:07,LEGION,[WPA2_PSK],2025-6-7 6:23:7,4,-89,45.6301689,24.2625179,375.50,2.50,WIFI
44:27:F3:68:7F:77,70mai_M500_7f77,[WPA_WPA2_PSK],2025-6-7 6:23:8,5,-79,45.6303444,24.2625713,375.30,2.50,WIFI
CC:06:77:C2:C6:38,DIGI_c2c638,[WPA2_PSK],2025-6-7 6:23:8,5,-90,45.6303444,24.2625713,375.30,2.50,WIFI
BC:C0:0F:6A:81:98,DIGI_6a8198,[WPA2_PSK],2025-6-7 6:23:8,5,-92,45.6303444,24.2625713,375.30,2.50,WIFI
28:FF:3E:5E:A5:D4,DIGI-3DE8,[WPA_WPA2_PSK],2025-6-7 6:23:19,2,-96,45.6322975,24.2624836,372.70,2.50,WIFI
BC:C0:0F:6C:29:A0,DIGI_6c29a0,[WPA2_PSK],2025-6-7 6:23:22,5,-87,45.6327972,24.2622528,374.30,2.50,WIFI
80:8C:97:75:8E:B1,DIGI-24-758EB1,[WPA2_PSK],2025-6-7 6:23:22,5,-90,45.6327972,24.2622528,374.30,2.50,WIFI
80:2D:1A:53:6E:1E,DIGI-72dk,[WPA2_PSK],2025-6-7 6:23:28,11,-92,45.6337242,24.2617149,374.90,2.50,WIFI
14:22:33:0F:AF:F0,DIGI_0faff0,[WPA2_PSK],2025-6-7 6:23:28,11,-98,45.6337242,24.2617149,374.90,2.50,WIFI
F0:3F:95:5C:7D:98,DIGI-rNmy,[WPA_WPA2_PSK],2025-6-7 6:23:30,1,-94,45.6340103,24.2615528,375.30,2.50,WIFI
88:D2:74:CE:00:64,DIGI-46A4,[WPA_WPA2_PSK],2025-6-7 6:23:36,5,-96,45.6348686,24.2610474,376.60,2.50,WIFI
